race_url,race_id,race_name,finish_position,frame_number,horse_number,horse_name,sex_age,weight,jockey,time,margin,popularity,odds,horse_weight,race_name_expected,race_date_expected,venue_expected
https://www.keibalab.jp/db/race/202402180511/,202402180511,,1,5,9,ペプチドナイル,牡6,58.0,藤岡佑介,11,38.0,1:35.7,,④④,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,2,4,7,ガイアフォース,牡5,58.0,長岡禎仁,5,13.0,1:35.9,１1/4,⑧⑧,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,3,4,8,セキフウ,牡5,58.0,武豊,13,48.2,1:35.9,クビ,⑭⑭,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,4,5,10,タガノビューティー,牡7,58.0,石橋脩,7,17.1,1:35.9,ハナ,⑪⑨,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,5,6,11,キングズソード,牡5,58.0,岩田望来,4,9.4,1:36.0,1/2,⑪⑫,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,6,7,13,レッドルゼル,牡8,58.0,北村友一,6,13.5,1:36.5,３,⑯⑮,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,7,2,3,[地]ミックファイア,牡4,58.0,矢野貴之,9,34.4,1:36.5,ハナ,⑩⑨,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,8,7,14,ウィルソンテソーロ,牡5,58.0,松山弘平,2,3.9,1:36.6,アタマ,②②,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,9,8,15,ドンフランキー,牡5,58.0,池添謙一,10,36.0,1:36.6,アタマ,①①,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,10,8,16,アルファマム,牝5,56.0,キング,12,41.7,1:36.7,3/4,⑮⑮,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,11,1,1,[地]イグナイター,牡6,58.0,西村淳也,8,34.1,1:36.7,クビ,②②,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,12,2,4,ドゥラエレーデ,牡4,58.0,ムルザバ,3,5.5,1:36.8,クビ,④④,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,13,6,12,[地]スピーディキック,牝5,56.0,御神本訓,15,107.0,1:37.7,５,⑨⑨,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,14,3,5,オメガギネス,牡4,58.0,ルメール,1,3.2,1:38.0,１3/4,⑥⑥,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,15,3,6,カラテ,牡8,58.0,菅原明良,16,122.1,1:38.3,２,⑪⑫,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202402180511/,202402180511,,16,1,2,シャンパンカラー,牡4,58.0,内田博幸,14,61.3,1:38.4,1/2,⑥⑥,フェブラリーS,2024-02-18,東京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,1,1,2,(外)マッドクール,牡5,58.0,坂井瑠星,5,9.6,1:08.9,,③③,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,2,2,3,ナムラクレア,牝5,56.0,浜中俊,2,5.4,1:08.9,アタマ,⑩⑩,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,3,5,10,[外]ビクターザウィナー,セ6,58.0,リョン,6,9.6,1:09.4,３,①①,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,4,7,13,ウインカーネリアン,牡7,58.0,三浦皇成,11,32.6,1:09.6,１1/2,②②,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,5,6,12,(外)ロータスランド,牝7,56.0,岩田康誠,12,35.0,1:09.6,ハナ,⑬⑬,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,6,3,5,トウシンマカオ,牡5,58.0,ルメール,4,8.4,1:09.7,1/2,⑥⑦,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,7,1,1,ビッグシーザー,牡4,58.0,吉田隼人,9,21.4,1:09.8,1/2,⑥⑦,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,8,7,14,ママコチャ,牝5,56.0,川田将雅,3,8.0,1:09.9,3/4,③③,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,9,6,11,メイケイエール,牝6,56.0,池添謙一,10,21.9,1:10.0,1/2,⑥⑤,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,10,3,6,ルガル,牡4,58.0,西村淳也,1,3.7,1:10.1,3/4,③⑤,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,11,7,15,ディヴィーナ,牝6,56.0,Mデムー,13,60.9,1:10.2,3/4,⑮⑮,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,12,8,16,ウインマーベル,牡5,58.0,松山弘平,8,16.9,1:10.5,１1/2,⑬⑬,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,13,8,18,(外)シュバルツカイザー,セ6,58.0,大野拓弥,18,196.1,1:10.6,3/4,⑫⑩,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,14,4,8,ソーダズリング,牝4,56.0,武豊,7,12.3,1:10.6,クビ,⑩⑫,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,15,2,4,モズメイメイ,牝4,56.0,藤岡佑介,16,147.2,1:10.8,１1/4,⑰⑱,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,16,8,17,マテンロウオリオン,牡5,58.0,横山典弘,17,172.5,1:10.9,3/4,⑰⑯,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,17,5,9,シャンパンカラー,牡4,58.0,吉田豊,14,66.8,1:11.3,２1/2,⑮⑯,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403240711/,202403240711,,18,4,7,テイエムスパーダ,牝5,56.0,富田暁,15,104.9,1:11.6,１1/2,⑥⑦,高松宮記念,2024-03-24,中京
https://www.keibalab.jp/db/race/202403310911/,202403310911,,1,6,11,ベラジオオペラ,牡4,58.0,横山和生,2,5.5,1:58.2,,②②②②,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,2,1,2,ローシャムパーク,牡5,58.0,戸崎圭太,3,6.0,1:58.2,クビ,⑬⑫②②,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,3,7,13,ルージュエヴァイユ,牝5,56.0,菅原明良,11,40.0,1:58.2,ハナ,⑫⑫⑪⑩,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,4,5,9,ステラヴェローチェ,牡6,58.0,酒井学,7,15.0,1:58.3,1/2,⑨⑧⑨⑩,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,5,3,6,ジオグリフ,牡5,58.0,北村宏司,8,15.4,1:58.5,１,④⑤④④,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,6,4,8,プラダリア,牡5,58.0,池添謙一,4,6.5,1:58.6,１,⑥⑥⑦⑦,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,7,5,10,ソールオリエンス,牡4,58.0,横山武史,5,8.2,1:58.7,クビ,⑨⑩④④,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,8,3,5,スタニングローズ,牝5,56.0,西村淳也,6,12.5,1:58.7,アタマ,①①①①,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,9,8,16,カテドラル,牡8,58.0,藤岡康太,16,355.5,1:58.9,１1/4,⑭⑭⑯⑮,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,10,7,14,エピファニー,牡5,58.0,杉原誠人,13,57.0,1:58.9,クビ,⑭⑮⑪⑫,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,11,2,3,タスティエーラ,牡4,58.0,松山弘平,1,4.4,1:58.9,ハナ,④③④④,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,12,2,4,ハヤヤッコ,牡8,58.0,幸英明,15,139.5,1:59.0,クビ,⑯⑯⑭⑭,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,13,4,7,ハーパー,牝4,56.0,岩田望来,9,17.1,1:59.5,３,⑥⑥⑨⑨,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,14,1,1,ミッキーゴージャス,牝4,56.0,Mデムー,10,21.2,1:59.5,アタマ,⑨⑩⑭⑮,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,15,6,12,キラーアビリティ,牡5,58.0,北村友一,14,82.4,2:00.2,４,⑧⑧⑪⑫,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202403310911/,202403310911,,16,8,15,リカンカブール,牡5,58.0,津村明秀,12,48.7,2:00.5,２,③③⑦⑧,大阪杯,2024-03-31,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,1,6,12,ステレンボッシュ,牝3,55.0,モレイラ,2,4.3,1:32.2,,⑪⑧,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,2,5,9,アスコリピチェーノ,牝3,55.0,北村宏司,1,3.5,1:32.3,3/4,⑧⑧,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,3,6,11,ライトバック,牝3,55.0,坂井瑠星,7,14.6,1:32.3,クビ,⑰⑱,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,4,4,7,スウィープフィート,牝3,55.0,武豊,6,11.4,1:32.4,1/2,⑱⑰,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,5,7,15,(外)エトヴプレ,牝3,55.0,鮫島克駿,9,61.8,1:32.5,クビ,②②,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,6,1,1,ワイドラトゥール,牝3,55.0,北村友一,16,208.5,1:32.5,クビ,⑬⑫,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,7,5,10,セキトバイースト,牝3,55.0,藤岡佑介,10,80.2,1:32.8,１1/2,③③,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,8,1,2,クイーンズウォーク,牝3,55.0,川田将雅,3,5.7,1:32.8,クビ,⑧⑧,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,9,7,13,テウメッサ,牝3,55.0,岩田望来,15,147.1,1:32.8,ハナ,⑬⑫,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,10,3,6,ハワイアンティアレ,牝3,55.0,池添謙一,12,102.6,1:32.9,クビ,⑯⑮,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,11,2,3,イフェイオン,牝3,55.0,西村淳也,8,31.1,1:32.9,アタマ,⑧⑧,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,12,3,5,シカゴスティング,牝3,55.0,浜中俊,17,215.2,1:33.2,１1/2,⑥⑤,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,13,8,18,チェルヴィニア,牝3,55.0,ムルザバ,4,6.1,1:33.4,１1/2,⑥⑤,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,14,8,17,マスクオールウィン,牝3,55.0,津村明秀,13,109.4,1:33.5,クビ,⑮⑮,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,15,8,16,セシリエプラージュ,牝3,55.0,Mデムー,14,122.2,1:33.5,クビ,⑪⑫,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,16,4,8,コラソンビート,牝3,55.0,横山武史,5,7.7,1:33.6,3/4,③⑤,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,17,7,14,ショウナンマヌエラ,牝3,55.0,岩田康誠,18,340.2,1:34.0,２1/2,①①,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404070911/,202404070911,,18,2,4,キャットファイト,牝3,55.0,松山弘平,11,99.1,1:34.1,1/2,③③,桜花賞,2024-04-07,阪神
https://www.keibalab.jp/db/race/202404140611/,202404140611,,1,7,13,ジャスティンミラノ,牡3,57.0,戸崎圭太,2,4.8,1:57.1,レコード,⑤⑤④④,皐月賞,2024-04-14,中山
https://www.keibalab.jp/db/race/202404140611/,202404140611,,2,6,12,コスモキュランダ,牡3,57.0,モレイラ,7,15.8,1:57.1,クビ,⑨⑧⑨⑧,皐月賞,2024-04-14,中山
https://www.keibalab.jp/db/race/202404140611/,202404140611,,3,4,8,ジャンタルマンタル,牡3,57.0,川田将雅,3,6.1,1:57.2,1/2,③③③②,皐月賞,2024-04-14,中山
https://www.keibalab.jp/db/race/202404140611/,202404140611,,4,5,9,アーバンシック,牡3,57.0,横山武史,6,14.2,1:57.5,１1/2,⑬⑬⑬⑩,皐月賞,2024-04-14,中山
https://www.keibalab.jp/db/race/202404140611/,202404140611,,5,7,14,(外)シンエンペラー,牡3,57.0,坂井瑠星,5,8.4,1:57.5,クビ,⑧⑧⑦⑥,皐月賞,2024-04-14,中山
https://www.keibalab.jp/db/race/202404140611/,202404140611,,6,5,10,レガレイラ,牝3,55.0,北村宏司,1,3.7,1:57.6,クビ,⑭⑮⑭⑬,皐月賞,2024-04-14,中山
https://www.keibalab.jp/db/race/202404140611/,202404140611,,7,2,3,エコロヴァルツ,牡3,57.0,武豊,11,40.5,1:57.8,１1/2,⑯⑯⑰⑯,皐月賞,2024-04-14,中山
https://www.keibalab.jp/db/race/202404140611/,202404140611,,8,4,7,ルカランフィースト,牡3,57.0,松山弘平,14,272.7,1:57.9,3/4,⑪⑪⑪⑩,皐月賞,2024-04-14,中山
