race_id,race_date,venue_name,track_type,track_condition,weather,distance,grade,race_name,finish_position,frame_number,horse_number,horse_name,horse_id,age,sex,weight,jockey_name,time_seconds,odds
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,1,0,4,エスポワールシチー,jra_エスポワールシチー_2010,4,M,57.0,,0.0,35.6
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,2,0,3,テスタマッタ,jra_テスタマッタ_2010,4,M,57.0,,0.0,35.5
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,3,0,6,サクセスブロッケン,jra_サクセスブロッケン_2010,4,M,57.0,,0.0,36.5
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,4,0,2,ケイアイテンジン,jra_ケイアイテンジン_2010,4,M,57.0,,0.0,37.3
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,5,0,12,グロリアスノア,jra_グロリアスノア_2010,4,M,57.0,,0.0,37.0
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,6,0,1,ダイショウジェット,jra_ダイショウジェット_2010,4,M,57.0,,0.0,37.5
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,7,0,13,ローレルゲレイロ,jra_ローレルゲレイロ_2010,4,M,57.0,,0.0,37.9
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,8,0,7,トーセンブライト,jra_トーセンブライト_2010,4,M,57.0,,0.0,37.3
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,9,0,11,スーニ,jra_スーニ_2010,4,M,57.0,,0.0,37.1
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,10,0,14,リーチザクラウン,jra_リーチザクラウン_2010,4,M,57.0,,0.0,37.8
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,11,0,15,ミリオンディスク,jra_ミリオンディスク_2010,4,M,57.0,,0.0,37.7
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,12,0,8,レッドスパーダ,jra_レッドスパーダ_2010,4,M,57.0,,0.0,39.0
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,13,0,16,ワイルドワンダー,jra_ワイルドワンダー_2010,4,M,57.0,,0.0,38.3
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,14,0,9,ザレマ,jra_ザレマ_2010,4,F,55.0,,0.0,39.3
jra_2010_フェブラリーステークス_東京,2010-02-01,東京,芝,良,晴,1600,G1,フェブラリーステークス,15,0,5,スーパーホーネット,jra_スーパーホーネット_2010,4,M,57.0,,0.0,41.9
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,1,0,12,トランセンド,jra_トランセンド_2011,4,M,57.0,,0.0,36.3
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,2,0,13,フリオーソ,jra_フリオーソ_2011,4,M,57.0,,0.0,35.7
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,3,0,5,バーディバーディ,jra_バーディバーディ_2011,4,M,57.0,,0.0,36.0
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,4,0,7,ダノンカモン,jra_ダノンカモン_2011,4,M,57.0,,0.0,36.1
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,5,0,16,マチカネニホンバレ,jra_マチカネニホンバレ_2011,4,M,57.0,,0.0,36.8
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,6,0,6,クリールパッション,jra_クリールパッション_2011,4,M,57.0,,0.0,36.5
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,7,0,4,ライブコンサート,jra_ライブコンサート_2011,4,G,57.0,,0.0,36.4
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,8,0,15,シルクメビウス,jra_シルクメビウス_2011,4,M,57.0,,0.0,36.4
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,9,0,10,ダイシンオレンジ,jra_ダイシンオレンジ_2011,4,M,57.0,,0.0,37.0
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,10,0,8,ビクトリーテツニー,jra_ビクトリーテツニー_2011,4,M,57.0,,0.0,36.0
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,11,0,3,ダイショウジェット,jra_ダイショウジェット_2011,4,M,57.0,,0.0,36.4
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,12,0,1,オーロマイスター,jra_オーロマイスター_2011,4,M,57.0,,0.0,36.6
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,13,0,11,メイショウタメトモ,jra_メイショウタメトモ_2011,4,M,57.0,,0.0,37.5
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,14,0,14,セイクリムズン,jra_セイクリムズン_2011,4,M,57.0,,0.0,37.7
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,15,0,9,パワーストラグル,jra_パワーストラグル_2011,4,M,57.0,,0.0,37.9
jra_2011_フェブラリーステークス_東京,2011-02-01,東京,ダート,良,曇,1600,G1,フェブラリーステークス,16,0,2,コスモファントム,jra_コスモファントム_2011,4,M,57.0,,0.0,38.1
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,1,0,16,テスタマッタ,jra_テスタマッタ_2012,4,M,57.0,,0.0,35.7
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,2,0,3,シルクフォーチュン,jra_シルクフォーチュン_2012,4,M,57.0,,0.0,35.7
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,3,0,10,ワンダーアキュート,jra_ワンダーアキュート_2012,4,M,57.0,,0.0,36.4
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,4,0,11,ダノンカモン,jra_ダノンカモン_2012,4,M,57.0,,0.0,36.6
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,5,0,9,エスポワールシチー,jra_エスポワールシチー_2012,4,M,57.0,,0.0,36.8
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,6,0,2,タガノロックオン,jra_タガノロックオン_2012,4,M,57.0,,0.0,37.0
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,7,0,15,トランセンド,jra_トランセンド_2012,4,M,57.0,,0.0,37.6
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,8,0,6,ケイアイテンジン,jra_ケイアイテンジン_2012,4,M,57.0,,0.0,37.4
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,9,0,7,ヤマニンキングリー,jra_ヤマニンキングリー_2012,4,M,57.0,,0.0,37.2
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,10,0,12,ライブコンサート,jra_ライブコンサート_2012,4,G,57.0,,0.0,37.3
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,11,0,5,ヒラボクワイルド,jra_ヒラボクワイルド_2012,4,M,57.0,,0.0,37.4
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,12,0,13,グランプリボス,jra_グランプリボス_2012,4,M,57.0,,0.0,38.1
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,13,0,14,トウショウカズン,jra_トウショウカズン_2012,4,M,57.0,,0.0,38.5
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,14,0,4,スマイルジャック,jra_スマイルジャック_2012,4,M,57.0,,0.0,38.0
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,15,0,8,セイクリムズン,jra_セイクリムズン_2012,4,M,57.0,,0.0,39.5
jra_2012_フェブラリーステークス_東京,2012-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,16,0,1,ナイキマドリード,jra_ナイキマドリード_2012,4,M,57.0,,0.0,38.7
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,1,0,2,グレープブランデー,jra_グレープブランデー_2013,4,M,57.0,,0.0,35.9
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,2,0,6,エスポワールシチー,jra_エスポワールシチー_2013,4,M,57.0,,0.0,36.5
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,3,0,10,ワンダーアキュート,jra_ワンダーアキュート_2013,4,M,57.0,,0.0,35.9
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,4,0,3,セイクリムズン,jra_セイクリムズン_2013,4,M,57.0,,0.0,35.8
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,5,0,16,シルクフォーチュン,jra_シルクフォーチュン_2013,4,M,57.0,,0.0,35.7
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,6,0,1,マルカフリート,jra_マルカフリート_2013,4,M,57.0,,0.0,36.6
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,7,0,14,テスタマッタ,jra_テスタマッタ_2013,4,M,57.0,,0.0,35.9
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,8,0,12,ダノンカモン,jra_ダノンカモン_2013,4,M,57.0,,0.0,36.3
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,9,0,4,ナムラタイタン,jra_ナムラタイタン_2013,4,M,57.0,,0.0,36.9
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,10,0,7,ガンジス,jra_ガンジス_2013,4,M,57.0,,0.0,37.6
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,11,0,15,ガルボ,jra_ガルボ_2013,4,M,57.0,,0.0,37.7
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,12,0,8,イジゲン,jra_イジゲン_2013,4,M,57.0,,0.0,37.2
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,13,0,13,エーシンウェズン,jra_エーシンウェズン_2013,4,M,57.0,,0.0,37.3
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,14,0,5,タイセイレジェンド,jra_タイセイレジェンド_2013,4,M,57.0,,0.0,38.3
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,15,0,11,カレンブラックヒル,jra_カレンブラックヒル_2013,4,M,57.0,,0.0,39.0
jra_2013_フェブラリーステークス_東京,2013-02-17,東京,ダート,良,晴,1600,G1,フェブラリーステークス,16,0,9,ヤマニンキングリー,jra_ヤマニンキングリー_2013,4,M,57.0,,0.0,39.0
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,1,0,13,コパノリッキー,jra_コパノリッキー_2014,4,M,57.0,,0.0,35.3
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,2,0,15,ホッコータルマエ,jra_ホッコータルマエ_2014,4,M,57.0,,0.0,35.1
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,3,0,11,ベルシャザール,jra_ベルシャザール_2014,4,M,57.0,,0.0,35.1
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,4,0,6,ノーザンリバー,jra_ノーザンリバー_2014,4,M,57.0,,0.0,35.4
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,5,0,12,ブライトライン,jra_ブライトライン_2014,4,M,57.0,,0.0,35.5
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,6,0,4,ワンダーアキュート,jra_ワンダーアキュート_2014,4,M,57.0,,0.0,35.2
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,7,0,14,ダノンカモン,jra_ダノンカモン_2014,4,M,57.0,,0.0,35.9
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,8,0,7,ニホンピロアワーズ,jra_ニホンピロアワーズ_2014,4,M,57.0,,0.0,35.5
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,9,0,10,ドリームバレンチノ,jra_ドリームバレンチノ_2014,4,M,57.0,,0.0,35.5
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,10,0,1,ゴールスキー,jra_ゴールスキー_2014,4,M,57.0,,0.0,35.4
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,11,0,8,グランドシチー,jra_グランドシチー_2014,4,M,57.0,,0.0,35.4
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,12,0,3,ソロル,jra_ソロル_2014,4,M,57.0,,0.0,36.0
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,13,0,2,ベストウォーリア,jra_ベストウォーリア_2014,4,M,57.0,,0.0,35.7
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,14,0,9,アドマイヤロイヤル,jra_アドマイヤロイヤル_2014,4,M,57.0,,0.0,35.4
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,15,0,16,シルクフォーチュン,jra_シルクフォーチュン_2014,4,M,57.0,,0.0,35.8
jra_2014_フェブラリーステークス_東京,2014-02-23,東京,ダート,良,晴,1600,G1,フェブラリーステークス,16,0,5,エーシントップ,jra_エーシントップ_2014,4,M,57.0,,0.0,37.9
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,1,0,4,コパノリッキー,jra_コパノリッキー_2015,4,M,57.0,,0.0,36.2
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,2,0,14,インカンテーション,jra_インカンテーション_2015,4,M,57.0,,0.0,36.2
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,3,0,10,ベストウォーリア,jra_ベストウォーリア_2015,4,M,57.0,,0.0,36.1
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,4,0,7,グレープブランデー,jra_グレープブランデー_2015,4,M,57.0,,0.0,36.3
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,5,0,1,ローマンレジェンド,jra_ローマンレジェンド_2015,4,M,57.0,,0.0,35.8
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,6,0,11,ワイドバッハ,jra_ワイドバッハ_2015,4,M,57.0,,0.0,36.0
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,7,0,9,サンビスタ,jra_サンビスタ_2015,4,F,55.0,,0.0,36.2
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,8,0,5,カゼノコ,jra_カゼノコ_2015,4,M,57.0,,0.0,36.2
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,9,0,13,ワンダーアキュート,jra_ワンダーアキュート_2015,4,M,57.0,,0.0,36.4
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,10,0,2,コーリンベリー,jra_コーリンベリー_2015,4,F,55.0,,0.0,36.2
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,11,0,6,ハッピースプリント,jra_ハッピースプリント_2015,4,M,57.0,,0.0,36.2
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,12,0,16,アドマイヤロイヤル,jra_アドマイヤロイヤル_2015,4,M,57.0,,0.0,36.9
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,13,0,15,キョウワダッフィー,jra_キョウワダッフィー_2015,4,M,57.0,,0.0,37.1
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,14,0,8,レッドアルヴィス,jra_レッドアルヴィス_2015,4,M,57.0,,0.0,37.0
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,15,0,3,シルクフォーチュン,jra_シルクフォーチュン_2015,4,M,57.0,,0.0,37.1
jra_2015_フェブラリーステークス_東京,2015-02-22,東京,ダート,良,曇,1600,G1,フェブラリーステークス,16,0,12,サトノタイガー,jra_サトノタイガー_2015,4,M,57.0,,0.0,36.6
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,1,0,14,モーニン,jra_モーニン_2016,4,M,57.0,,0.0,35.2
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,2,0,7,ノンコノユメ,jra_ノンコノユメ_2016,4,M,57.0,,0.0,34.7
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,3,0,4,アスカノロマン,jra_アスカノロマン_2016,4,M,57.0,,0.0,34.9
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,4,0,5,ベストウォーリア,jra_ベストウォーリア_2016,4,M,57.0,,0.0,35.0
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,5,0,6,ロワジャルダン,jra_ロワジャルダン_2016,4,M,57.0,,0.0,35.3
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,6,0,13,タガノトネール,jra_タガノトネール_2016,4,G,57.0,,0.0,36.0
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,7,0,3,コパノリッキー,jra_コパノリッキー_2016,4,M,57.0,,0.0,35.6
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,8,0,9,モンドクラッセ,jra_モンドクラッセ_2016,4,M,57.0,,0.0,35.9
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,9,0,16,ローマンレジェンド,jra_ローマンレジェンド_2016,4,M,57.0,,0.0,35.3
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,10,0,2,ホワイトフーガ,jra_ホワイトフーガ_2016,4,F,55.0,,0.0,35.6
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,11,0,10,グレープブランデー,jra_グレープブランデー_2016,4,M,57.0,,0.0,35.8
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,12,0,11,スーサンジョイ,jra_スーサンジョイ_2016,4,M,57.0,,0.0,36.5
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,13,0,15,サノイチ,jra_サノイチ_2016,4,M,57.0,,0.0,35.9
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,14,0,12,マルカフリート,jra_マルカフリート_2016,4,M,57.0,,0.0,36.2
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,15,0,8,コーリンベリー,jra_コーリンベリー_2016,4,F,55.0,,0.0,38.4
jra_2016_フェブラリーステークス_東京,2016-02-21,東京,ダート,重,晴,1600,G1,フェブラリーステークス,16,0,1,パッションダンス,jra_パッションダンス_2016,4,M,57.0,,0.0,41.1
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,1,0,3,ゴールドドリーム,jra_ゴールドドリーム_2017,4,M,57.0,,0.0,35.6
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,2,0,9,ベストウォーリア,jra_ベストウォーリア_2017,4,M,57.0,,0.0,35.7
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,3,0,10,カフジテイク,jra_カフジテイク_2017,4,M,57.0,,0.0,34.9
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,4,0,13,エイシンバッケン,jra_エイシンバッケン_2017,4,M,57.0,,0.0,35.4
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,5,0,12,ニシケンモノノフ,jra_ニシケンモノノフ_2017,4,M,57.0,,0.0,36.4
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,6,0,15,ケイティブレイブ,jra_ケイティブレイブ_2017,4,M,57.0,,0.0,36.3
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,7,0,11,ノンコノユメ,jra_ノンコノユメ_2017,4,G,57.0,,0.0,36.0
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,8,0,1,サウンドトゥルー,jra_サウンドトゥルー_2017,4,G,57.0,,0.0,35.8
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,9,0,2,ホワイトフーガ,jra_ホワイトフーガ_2017,4,F,55.0,,0.0,36.6
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,10,0,7,ブライトライン,jra_ブライトライン_2017,4,M,57.0,,0.0,36.3
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,11,0,14,キングズガード,jra_キングズガード_2017,4,M,57.0,,0.0,36.3
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,12,0,6,モーニン,jra_モーニン_2017,4,M,57.0,,0.0,36.6
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,13,0,16,インカンテーション,jra_インカンテーション_2017,4,M,57.0,,0.0,37.5
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,14,0,4,コパノリッキー,jra_コパノリッキー_2017,4,M,57.0,,0.0,37.3
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,15,0,5,アスカノロマン,jra_アスカノロマン_2017,4,M,57.0,,0.0,37.2
jra_2017_フェブラリーステークス_東京,2017-02-19,東京,ダート,良,晴,1600,G1,フェブラリーステークス,16,0,8,デニムアンドルビー,jra_デニムアンドルビー_2017,4,F,55.0,,0.0,36.8
jra_2019_フェブラリーステークス_東京,2019-02-17,東京,芝,良,晴,0,G1,フェブラリーステークス,1,0,6,インティ,jra_インティ_2019,4,M,57.0,武 豊,95.6,35.4
jra_2019_フェブラリーステークス_東京,2019-02-17,東京,芝,良,晴,0,G1,フェブラリーステークス,2,0,3,ゴールドドリーム,jra_ゴールドドリーム_2019,4,M,57.0,C.ルメール,95.6,34.8
jra_2019_フェブラリーステークス_東京,2019-02-17,東京,芝,良,晴,0,G1,フェブラリーステークス,3,0,2,ユラノト,jra_ユラノト_2019,4,M,57.0,福永 祐一,96.3,35.5
jra_2019_フェブラリーステークス_東京,2019-02-17,東京,芝,良,晴,0,G1,フェブラリーステークス,4,0,8,モーニン,jra_モーニン_2019,4,M,57.0,和田 竜二,96.5,35.9
jra_2019_フェブラリーステークス_東京,2019-02-17,東京,芝,良,晴,0,G1,フェブラリーステークス,5,0,11,コパノキッキング,jra_コパノキッキング_2019,4,G,57.0,藤田 菜七子,96.6,35.2
jra_2019_フェブラリーステークス_東京,2019-02-17,東京,芝,良,晴,0,G1,フェブラリーステークス,6,0,10,サンライズソア,jra_サンライズソア_2019,4,M,57.0,田辺 裕信,96.7,36.3
jra_2019_フェブラリーステークス_東京,2019-02-17,東京,芝,良,晴,0,G1,フェブラリーステークス,7,0,7,サンライズノヴァ,jra_サンライズノヴァ_2019,4,M,57.0,戸崎 圭太,96.9,35.7
jra_2019_フェブラリーステークス_東京,2019-02-17,東京,芝,良,晴,0,G1,フェブラリーステークス,8,0,5,サクセスエナジー,jra_サクセスエナジー_2019,4,M,57.0,松山 弘平,97.1,36.5
jra_2019_フェブラリーステークス_東京,2019-02-17,東京,芝,良,晴,0,G1,フェブラリーステークス,9,0,9,ワンダーリーデル,jra_ワンダーリーデル_2019,4,M,57.0,柴田 大知,97.2,36.6
jra_2019_フェブラリーステークス_東京,2019-02-17,東京,芝,良,晴,0,G1,フェブラリーステークス,10,0,14,オメガパフューム,jra_オメガパフューム_2019,4,M,57.0,M.デムーロ,97.3,36.4
jra_2019_フェブラリーステークス_東京,2019-02-17,東京,芝,良,晴,0,G1,フェブラリーステークス,11,0,1,クインズサターン,jra_クインズサターン_2019,4,M,57.0,四位 洋文,97.4,36.2
